complex_id,source,protein_hash,length_aa
PAIR:037e4aad8fca3285cd6727ccbd8058cd6c297ef789a55a1ef98dd5ef394e9a8e,NPInter 主表,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:413bffce8ec23d12e1a323f06bdea125ec8698e58912b6ab53cc67246482b75b,NPInter 主表,e7b83e519ef6ca16d07cd477eb8474f8141c4f70b20f0ecabce334a03fa13b6b,589
PAIR:3d2533cc4ed152fcd5ec650a0dd31608547f0d8236c8ced736685e4cb80e4f2b,NPInter binding-site,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:ead5548d442d129d4f6d8a0ae8981560140f791a21b94d2dc6e5826d6fa5e8bd,NPInter binding-site,75078f3a53de34edd93133af165bd3d5246d26dddb31ce2037c8b11ac97791bf,248
PAIR:4bf0c535b50d67122648e9873a392f784a86032c4a30d17f03089cb6eb99242e,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:444914e10cc6f2a71b95fbb84abf9195a7f770255d8f8866bcae3ee125faf9ce,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:896f6a79d0e7b9b23740122613f82d8682ff5174c0709ed0741a4c9bbed168bf,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:6c0cd2e757ce891642d4be665642365add3c1e09cc2b42f94f8870e569372625,NPInter 主表,176d791e481cb2e52737cdb1c14695e77230ac61d5bc893adc543d095b381d79,366
PAIR:10b2a7b027ca1656d70c323c3c37b4b2d02a94780ada29e58b2f841f987171cb,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:dedf257855a07f295855329b926471d53f8881c72a0b27b2c661a171f5245475,NPInter binding-site,b8f8a175d7403684fd385be012e3e43d33dcda33659089ea7eac2a2d8147e92e,443
PAIR:1549a6f9cecaa4e71c2dcd3b8d77c955bc4f9b6e9aa777dca285e179e20b52ff,NPInter 主表,098f61e386b868d4c07b9c7abe66aa22c3eaea7e9757060671eeb0aa43254b15,857
PAIR:281d9beabb50a39fcaa78d4635a26427e2554aaf74f4215b296a1fbf91d0e959,NPInter binding-site,f4773c1f8040890d506a167b70759e2a084bbfa1c1606db2ba105c4878e4c798,579
PAIR:61467ba89c2e522f610c13f7e46fbce2096097f6044df3932e34b876b382a51e,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:a57c59cf5a48353e23b4802e70277df1537ed7470a95b1fef5585c1b0d710424,NPInter binding-site,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:e237f7d845f7b48791dbda38fb658ef520ab9529f94e0b16300d5e63c0ed2cf0,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:c6650fbef6814f26f7efab8d0769d7e59ce8a36c863c74ab7864a75db78951f0,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:8dc3a338a79b1eaa1c08002ed85c6b7accf53401b40f1203007fb1c5d2f18d93,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:22de98d79131bb983891a99929dc44a0fef170364992639921bf2f60b64100d1,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:33df1d14c4ae1b4040652a9222174fb792fae68db504b9b433fa5dbf3f49600e,NPInter binding-site,1de29d2a5450b57954d6324ba900569207a68bcd2f7c3e2e316ea1be2b8efac2,360
PAIR:90f008934d93c0c1b7b1589e0ad7cab868affb1eef3bae9445988d5dc08de12f,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:b5f88842c7eff416d9085026f392258ddfd8237ffeedaf16c20c1cf35fb7ad2b,NPInter binding-site,7936a5a915944e44b9feaf803400283988ea53c14d877e78053209f31b7c85e6,483
PAIR:f1ebde23ad67d757ac31298cf3949b1722ebf64f9dd75128781c7181e9c051c9,NPInter 主表,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:0292bf922f3aa1ff1688f605e935cb10055b52c3c15e6f9c7423f1429322ef63,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:77eef724ef821ecc05eb46d971c97cd2f459065f1ec2ad59aec3150ab12dfbae,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:73d5bd02f1fc182d310c08b9d17232ff66c9a4a1116e0f5f759bcfd36b4cdb1e,NPInter binding-site,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:a01016cbb8e9ec18beea69cdd916a2e9ade76964f14b27c651cb71f791f7fa9e,NPInter binding-site,1a37f30b16ef926b7496e470dd630772a646849fba314d39472697d9706c0dce,480
PAIR:137ea3fd1f2f954ebc505d39fe54cccf1aa39a435ca94f010a38e132f1a79342,NPInter binding-site,d8c81a767fda82bb29a7aa451ca725ac4b4b3f5660a754489017ec60d55f4a73,306
PAIR:bd9cd19375640b5891034373a50f5f765e17250c284c766e0c891fc39cfa8ecb,NPInter 主表,8969955281528046ab7f05551e18e491a0a179c953c6c4ca051e12ee588859e5,860
PAIR:16449e74134442a153975763a25371cd07336b3ed629e8e112c45e3de24fdbde,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:3836dbb42fc656679af0bb78efafa420ec9652d62efc60abd58edec439e40583,NPInter binding-site,7d07b9c9ea2c81ee27ed5b7691cf3b8debcae1f59cd8e08eb93ed2393d6b7d98,414
PAIR:8e35b79a62b771e059127fb20d2e08f9215b43b0e2ea55c4f9f5e24cc77db6fe,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:4321440f2557638b777581da3c2802208cb4ac94cc61636a02a46224fe9c11c5,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:b102cd337dc478243668b8b522b857ab79a8b952e62d30e08e06867e8e1d7dca,NPInter binding-site,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,372
PAIR:dc80b05a42a52964441e70b0c70e1a6ba2bbb1efb4ff168260113569b0122c73,NPInter binding-site,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,372
PAIR:7ec8a579baa29f430ac60765c50c9ba245696d8f44be697681728a3b30a84e7c,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:4fff48ebe857273f0ee32d4f0555d8c1356fba57ec6ad8847e3831cc96cace27,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:fc74adb73538b0c3b5c2a88af655ca197f1c9a573554f12424d14b5001a89fcb,NPInter 主表,8fdde7a3c026c5219e0871010cd432b558b191ac36a7af37b71eb211865fc066,352
PAIR:43be0938eecbdabb11edea18237c1bc5c5f511599443b43fa63ee02ecaaea60f,NPInter binding-site,27de9ad3831d4b8712fea8c5edcf7f89de9b16d915e147994419b6874c948f88,386
PAIR:c30d408c78f59670c62600a97f8e2137884d83469ff962452bda361b0d260844,NPInter 主表,4a254ab17fd6e25c6ef061a6a774d2f2083dc87d233eddcad9727fd306e733c0,526
PAIR:ec7efed6a969cebed1058329d4404701f75726abb9a2829260456fe8e77b84da,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:2696ab1805e0dc4ee94cb95c75e98a26345c4edc1ac56e835d83a9789da9c9a6,NPInter 主表,af036d61c483b1ea83fd4fd95c7fe35c01f7b5de41ad5e2e3093e5b95659a188,326
PAIR:f77b27baca9ab719e532e04ebcbf26c1c46b995cabbb57be40085120d6077e49,NPInter 主表,fe91df3a1c93406639f608fdff6fa551ada4b216065b5ab2c1ff16ec12cbb07b,582
PAIR:df3215878370eb509e2331e2e739f86798e80805970a821f9768cbae251845ba,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:f649cf88590cbd15dbe23ee0b528d9639f05f55328d63a1dfe4d84c4495396a1,NPInter 主表,d50486ee0e1541e0b5cc55502add877912624ce009897e19c42ac0e1ca74c32a,463
PAIR:d670557f9c1689862d368434b9d038233100089c794c65d878944bf681b2b095,NPInter binding-site,e7b83e519ef6ca16d07cd477eb8474f8141c4f70b20f0ecabce334a03fa13b6b,589
PAIR:24c7eda54a623e27a4e70d332da9bc56c46c5cf230183ad4903fd64b03b22ac2,NPInter binding-site,9fe72522f21ef73d3cb27a82fb3d198f1c871bca25715a5049ce11c8653f9956,478
PAIR:e526a2b7a7275be15273a4f1e379971ca570eef8d0e0a18430bc34278cdfc6f9,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:62fb5550eda32b6a6bbb8b6e12354585a60a3045c5700bebad81f402b3e84396,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:c05faad25bb908a4ac168967ad79184edd526310e799cbdc9883512d632a1131,NPInter binding-site,d0ab90ec41dfb6e98da7a058eb1157f61190d5bddb6f07671e674e95f21efb3b,475
PAIR:7573fee4ebf8dc73d91f430761035d32b9dc62987295fc116804a10aba4ee0ae,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:16464277acd3c2706445d40f01ca216561707190ec72bdc4fdadd601bf104c93,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:cc894531b1af9f2149f9e51047ba4d0053ef1aa3d296946479d098c58cd3a19e,NPInter binding-site,72d8d68f6efa5b8d5ade4b8102589c310eaa34c382913d2db4228f2fac459841,1246
PAIR:169dbc7654b1d77a0ac862499199d78e5ca201e9fd7166b478db2e3f7b0087a8,NPInter 主表,4c6227d55a2a3c4faac5fee8b9211f1cb694554acbcbaaf1b25886b4a4120f19,1226
PAIR:1a522b0b487216e73bab3e1aebd98d2d5108b1fc2e7725131c01013354161e6b,NPInter binding-site,9c52d7f528d3178e9217812f5b499c275e31f45c0f63d9e02ede37798c3a9a09,538
PAIR:c9e0b8cfa9a22983eb2ea3d2b88680798c35283bf04ac0df4b7e1ce4ebedf478,NPInter binding-site,f4851453d4de4ed2f0aea46c1a82752be0139b026f62c7aa7875fff0028414d6,953
PAIR:f0df4539909fb8997b019c9ef879b44fa8ddeee8e9a59cd31df9c5c3e98c4aff,NPInter 主表,04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,329
PAIR:4a0964e727bdba198ffe3ba427106a8a0db4d7150771cb6453db9006587a93c2,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:c3f50005758cfb93ce85d9ab25cf1c1766334ff382a1075d85d8949c86a9a7ac,NPInter binding-site,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:ffe087967995a7cb3997ac80097a10773f72dfee2d08570fecee574ade4c472d,NPInter binding-site,b88c2444ebf7a4983eb5d42f0e911a7c726767ab25d09aeaf5a7b0b760e820eb,662
PAIR:0060437e892fc9444ade9640f002018822389741849f147d7f99db0d4699b27b,NPInter binding-site,070ee8283d84b7963db0400e059a9f5e768628e5f4625101953ccb162f66ed69,1082
PDB:9T74,RCSB PDB,b936afc1f5d407babd13dff672184b8caa65bf5d2d6edbebc83d40ef436b5433,1134
PAIR:f275242cadc224adfd5e7085093849a5dd9e979e90c811f6f28adc7edfd2a53e,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:523a73db3ce791238461477e6a57b63fdf742a0d8ce0c3a4c23900878433ef98,NPInter binding-site,fe91df3a1c93406639f608fdff6fa551ada4b216065b5ab2c1ff16ec12cbb07b,582
PAIR:bdc0c0411aedb965978aec8ba098806729bbac86a8fb7dbd07487587b53817c6,NPInter 主表,fcd3aa727b7a19f001e9586c8c23470be724f3b9ea20c7239ae729603a6a829d,1011
PAIR:e6985917d5d663c25a35d6211bc4a24590a65e3b8ebc361dde60ab8aa1bd6864,NPInter 主表,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PDB:7OBQ,RCSB PDB,33f06fda101c84168f5fc7a806229fefc6eb9467fa28213f3ec12c2c09ccecca,637
PDB:7OBQ,RCSB PDB,9bc92c7b9a827ee4db94417ef76ee57d60042b99af2fef8026e598b62490d59c,671
PDB:7OBQ,RCSB PDB,575d0fc6f2ca3238c4bebe10fed6d9f85df0db1aa3a52985ae4ca8f1f6ae043d,144
PDB:7OBQ,RCSB PDB,389ee4889834325a99cfe4242a7647e35326143d5f8f070133b512bd2f6c5822,504
PAIR:657cf8d6858b59bac334cd0e99e629a34a5b4decba8dc15ea4e73f2a701b4fc6,NPInter binding-site,91afa9c2866d405a99bc80d522153e62749cb0970635f9feff16b3eba4bf7ad7,471
PAIR:6cef7ee5be4cb1c1b7db3fd41d09c73e622d5a052bb48efd49ab2ed7e022eb03,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:0b6bd7a759b25560c0fccb9ddc5da585231f0f3ebb4141a3b41652ce4ba035c1,NPInter binding-site,8b36b8b3623626f203cc3ac25ffd85fe28acdede06fb3a81dfe3bf283803c6aa,446
PAIR:405af8b5c31cda4aaf90f50e0eeb9419943d31a5e1afe7dd3518ebe9732d8579,NPInter 主表,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:cb3f5a875dc96e4ea946af81bd0896025ef0a9ecb291d1193401d43877805903,NPInter binding-site,c32168aa26bc469504206e8370d57f8c5eb232d39d5b62fa5ff8d2890095f61d,690
PAIR:995a3e66b5ea62d4b04809b665d654cfdcf38354c2f328e2e07591660f5db3d3,NPInter 主表,7d0e7015e56114175dd0b53f4d94b9b246eecd9bd9a731000ae0388774a2f5e5,738
PAIR:2d95dcce34bf44ff1436b523a456bc991a4416def36e58b8542a0421a4cdd2f5,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:564214beeb6d9bf56fa8efcc678d5de4f28ca1abbd0d44a3f19cddad7ff34399,NPInter binding-site,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:15952e7751eb8943aeadba0ff456dfecd7a1039452684ee80655fd068d5edcb4,NPInter binding-site,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:acbb6e8ee79e4dfe29f3945ddc51edee607659da851f84e7ccc97a2a4671acc9,NPInter binding-site,04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,329
PAIR:2e2d189aa7a183cf28a80d791fb075d50a4b6f332fd451679d7b2e2c2a322f7a,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:1f4bca730916338b885850428786d97cce271fdf11103201392fa92200528ada,NPInter 主表,78f16cac6a9641581d50061699f49acbea1d226148bf544f24a63c74bb63051a,156
PAIR:4d6f1edd1b65fe27723c8a378a86c319c08b5ae66da2ccbfe4726495cd5a62b0,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:52046173d7d487350d5feb3d42ceade8631e6f52dc8a331e40ae9f3d68e453b0,NPInter binding-site,0ac226c1624f0a1afc89ff3f2dcac364bc6a7716762d362dcfdc01538e620eb7,240
PAIR:f275bf44cd2260d7873c6d3c82a148497386cff3c289a3c0c1153c2e23c2fa39,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:044455af2c0d0d3b4cb93528673c6477865fd09a10de0976452f2e4825b90007,NPInter 主表,c4825fecc4bc380e5bce3a3e3e9e00e83acbca438fbf1428a50d5b8fbd77cbb7,599
PAIR:f492bc291b86dfe4ad6f7c8fe7d4c2185627e44c34a7bdaf31f15a3d85618348,NPInter binding-site,070ee8283d84b7963db0400e059a9f5e768628e5f4625101953ccb162f66ed69,1082
PAIR:920c473e4184b499db8ca938cac4e42caa3b16deae8a7c01483f51e80546f6a5,NPInter binding-site,d50486ee0e1541e0b5cc55502add877912624ce009897e19c42ac0e1ca74c32a,463
PAIR:64105732fc4eafaacc43ec670196efbfca99b85cad9ef4186f2405f276d7df4b,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:d71fb91b1a0b7e0408970b08a29e3742af2488464cc9abe972e8b64eb1de8cae,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:f64596d957ce0585e4d51da19bd315ffb150bcab9f3141f5b01568fba9a8b36d,NPInter 主表,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:5f410b85d76e2b1d80c2ed9429e2c8c20cc611eadb69a2f5167faddc0941dc91,NPInter binding-site,022c267c8428b62788b29f05279a1243080b944a7d58045a0c103edd1af36027,505
PAIR:66714caeaf264a0a190fcdfe02cc9a52e6c3fc6e87cae43c4b1b3ba853b0ad7c,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:db9de495a42df43a87236036285b645542d5fcf05d6e77183d3d5a0db76ba67d,NPInter binding-site,04e940a5ebf0b96fc9faa1d8b38ce5273808c79190ab719e40a85726aa6605c3,329
PAIR:900de47e2bc4a6df08868b35c98db21ed5e64d132ab8447036e3c198d8938cf6,NPInter binding-site,e442055eb19ec012a61b997be429d4b1a165fb5610b4e4564c3884fa8e80314d,372
PAIR:167a927f2ae1e3585e07c5e450931ef03b45f5ef13a050209b0a89194e7b7944,NPInter 主表,fe91df3a1c93406639f608fdff6fa551ada4b216065b5ab2c1ff16ec12cbb07b,582
PAIR:a4c4b850653a0a17a727c06ecc008ba48a5a08a85d2661570ad0e4ed5c3d0dc0,NPInter binding-site,022c267c8428b62788b29f05279a1243080b944a7d58045a0c103edd1af36027,505
PAIR:08527f5b03987dc5e4fefc23f79741a679e1baeb321b05c115f627198f905825,NPInter miRNA,a45a76a001aa818c970bb0e6c58f5eca443449e062fd33d8271a833be042dfcb,209
PAIR:a41f7e9495f210fb16ad39b9e8b3baaff3dae224a3dcfd2e3cb8449fa22a31bd,NPInter binding-site,b8f8a175d7403684fd385be012e3e43d33dcda33659089ea7eac2a2d8147e92e,443
PAIR:3e06d9cdbc3e3ad620fa319cc9746f244998ec134aee53a65d23565337578092,NPInter 主表,8b6e6bfa915a530a1d8ce532ba96efea2b2697974b57e76114de04c1d8f61622,384
PAIR:95d0461a3ad4ebfd0a58a788e020ddbd1278bb4ae94a559b710a253f06ff8e78,NPInter binding-site,b7b1f0c8befd3b79a2858fab25ea2b1896747cd28b13edc88a13969b60adfe9e,711
PAIR:990ed1567aa38ac7eb73cd21dfd0d9f1c85df920f3ee172649bd1bfc8a50801f,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:5792ba408204998870350c19a0bf748dc170ae7e3d7e4534cefbb046fd7cefa0,NPInter binding-site,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:181bd11b9f05230da14946dccc679c6a65f12c0617b531611e99273c654e31a5,NPInter 主表,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:ae2a2e10523232db1b2a697552a9a4a2a27fdb4026382c3e590ee55120dabf11,NPInter binding-site,a5745e83e4188b1293df15ae00232356e8da907a01516acd93bdab43e5479109,353
PAIR:372dff12829793c29d320b57bd9b7d1263fb76597eff4f4af57dbdf18e6e4f29,NPInter binding-site,fd19b5ff83afac35c7eb51d5e79d6991972944391afa5d875bf60ac155f40089,471
PAIR:62fcf540f4c489f14a5fdd444f1e65c3c79fc856ce88c1dc7abe0b1487e762c0,NPInter binding-site,bdde991a41ffa7f13aa88d9a8f16475198456ef2041a1b43efcdda931ef61269,825
PAIR:79e734294b40254b2e06dca708fb2b33472025b5c7d6679980b9ca4cef33a28e,NPInter binding-site,e448a457dccb5dc800cc0e3e4b687a146423ea7e18231d08fa9f0de52d3eddb6,1118
PAIR:e28014d89e701e374f553d922e464d391582480e1eb80d7028dfe64336060963,NPInter 主表,c32168aa26bc469504206e8370d57f8c5eb232d39d5b62fa5ff8d2890095f61d,690
PAIR:3c4939d7beb2476803fcf1b8c7a9665a954cbdf2c0c99c904ec9f83ac66badcf,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:ce4f890f911fa352beeee83db7149eeba4b9f6954ef17308b5fe28f7d2a041ef,NPInter binding-site,1de29d2a5450b57954d6324ba900569207a68bcd2f7c3e2e316ea1be2b8efac2,360
PAIR:213f94e7c2c240c53a8273c413d78ba7f7c14f4bafc9308f8c96899dfa521460,NPInter binding-site,9e62ed7fce0b01304350ed65fe685158bd77a0e9365e63398834a250c6394d1e,577
PAIR:9a26968c2a9a055812a4373b8e2422a30275d4ae9cb5244883befcb4c88cd5ed,NPInter 主表,fe2f58ab5c0d00d21d306407b7b4272c66dcc1e9ad8ed24c8afdd3d8fef67482,619
PAIR:7712321399bb58d118684747c8c1f1775fc0f7db2210df0cd83fdb99d217cf77,NPInter 主表,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:f6a04b2a84c8c0b9753c73c72e03d11e0b95e3045b835191281ea8248dcabf71,NPInter binding-site,d0ab90ec41dfb6e98da7a058eb1157f61190d5bddb6f07671e674e95f21efb3b,475
PAIR:fe8de5be7fe27b0a44758e24985ab0be24b302f51261dc10f551e510ed74ff02,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:e947e203dc71353fcc025bc01c64253e4da0613ba9df9e450a71cc3d17994ec1,NPInter binding-site,7b11c5b47807fe00f4c20f0290106bb7382782c304c71d5f842906617a1216b0,321
PAIR:074cfad27396794389f9885dcad2b65bd8fb3d9c97dc4f994aa5d25c9d15d899,NPInter binding-site,3cf8129cb620c63bbdeb97d01bd5d2e33702c0395ad382e1b92fadebc9cd2017,1336
PAIR:698dca419d7c2c1df3368cd74b40487b106e2b78e035a58ad281f2e1ce754bd1,NPInter binding-site,5ed5e735763d5ee7295541f32f24266389d5d3ccf7a723fb61bf4a407a7e62fa,707
PAIR:e3efafae061978dfedd6cb24475a29d993eae2cd3224b06ce62d0c8710a522b1,NPInter binding-site,471e95563918082caec3b5cd193f78c72a43ca7535721f27e3f371d0ff5454a1,1374
PAIR:8eb079c018e01172f5439e0c1a5dbc89532d31e13ed42cd82372d353b6c124ed,NPInter 主表,022c267c8428b62788b29f05279a1243080b944a7d58045a0c103edd1af36027,505
PAIR:97ef8dad960eba31714d89cdd1033f6c1aae2d30420e78cfb23d7743328c0ec1,NPInter binding-site,78f16cac6a9641581d50061699f49acbea1d226148bf544f24a63c74bb63051a,156
PAIR:dc6f04d9644da200540a41f5368b96a0fbd6ac6dd5244c1e4346dd23d9fd0460,NPInter 主表,c5e427829de9c231bddfb5f5c2e6e57b8486424a76f39c5fc391f17f1b944bb8,699
PAIR:e34a7d1522067850e6f468a5963be4af7427648342bf3141c2519f14723abc12,NPInter binding-site,dd4404fe400b9d8b1c32debc5b5d145baffe92f93cd35733d08b258005b15e0a,958
PAIR:b0751e42b5d16722bb168b98a1f339d83458a57b6c28c9bb19d8a88d46ee9a97,NPInter binding-site,b85d7e4ff7db6cd0b25d7a9571aad34875a1fd0bb855943a32b5b65aaece7880,548
PAIR:ef9037d47a727577d9d28870e13ddf8db8a61bad780945cf6582007468580a24,NPInter 主表,14ee69b1a19a03372946f30cbf7f3656100e0be94e39f5b9ea9fb6e301e86081,930
PAIR:ff411ce273f548ae355f54b3b9d0ef4d811d060a20d57e7bdc273c363896b1cf,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:2bc08656e536d66e9153ffe26539eff0d16bb859d88d1e2d6f3c9d869eb8b7fe,NPInter 主表,f4773c1f8040890d506a167b70759e2a084bbfa1c1606db2ba105c4878e4c798,579
PAIR:9acaee5370b00e015e3a2544176559658df299cc961e1091f77c8a8beaa8ae3a,NPInter 主表,654ee85187355b550d5edfa16ead15f1d2a95a877a3e61c8840411f33709e83c,1034
PAIR:a08ca51a88b60e4a4798017cbc0137799c967a2f430f281c165587426150c978,NPInter 主表,b88c2444ebf7a4983eb5d42f0e911a7c726767ab25d09aeaf5a7b0b760e820eb,662
PAIR:7515d707658ac917d108bc648d53db274bd2672623b91fe01cf6d2b1aa31c7bf,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:3105d2ab44d9fab2af637a09330e35ba7dd3dac04000ac97f2e2b8429571bc05,NPInter binding-site,3f9af6907ab151112248497b3aad251d993cc9c76a2ff8a6b5c7bdaacadba840,341
PAIR:286fbb323e8499025cbec2589c86df9bd693dca2e84180cb4fce79e647cad27a,NPInter binding-site,54f637b916b4bc99b3da957f0029f5302a0a404becdc855712e13eaf50083901,353
PAIR:7505aad0e708688ec656e3640c53a3d7c17f7b3eeb2c5ba7a9e304a43a515a2a,NPInter 主表,87386ac4315947d0ad1094d2d48cb0118f9ce61c722e2beda3c80bd0e5bebbbe,391
PAIR:6ae201f2513c72e9bceb330ff4a9772f2b06623cb197a7cc278ad8c1dfc26872,NPInter binding-site,0dc9f286fbf1368a5715f64d7fbe78ef12fafb76a89363f840ef946f61050f8f,616
PAIR:a2313e931afd7b9d2b5167a65283c1f63b0c5b10f43e656c29c1272566486b0f,NPInter 主表,a5eb2a05bcffda742112224769a5500aa6d81f8494ecef83da7d02966049517f,551
PAIR:b3f02d2f5f1d276aa4b785a585301839b22ca4f8f7fc6b82be4775a49e1e84a2,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:50e9e6483fb0cafc374194ee6527f463c12b05a1ae840e60b629ff5155639568,NPInter binding-site,3c29fa43d6ac2c990693312bc28d6262fa6244a10431e7277ae5201e25b1bab4,414
PAIR:c3c964769ec841dff9e753a1c8197c828ff789e8046e23f8664b2f8df8a06ff1,NPInter binding-site,88d61a0a529c2068e1b73f4bb1fb0a3b421b3c0f3994bb48b667fd23471202a4,856
PAIR:86d8889382a226e2903b74be4ea2f3f2574d5f17355d8872141402d73b6e7241,NPInter binding-site,d53e700e6d239ae8af9ea767b63311bbf6d773032026a1c967246d1f4e663c8b,1129
PAIR:250bf70bf6f7600989c5b74e336eb8eb9295cda7c3bd934976b249c3690e0ccd,NPInter binding-site,16df3ed2624e19bbc1f230f94eb02d646ab6ddc900050cdec0ddf99c4b04e13e,486
